Id,_labkeyurl_Id,avgKinship,birth,death,gender,geographic_origin,lsid,species
m00790,/study/mGAP/participant.view?participantId=m00790,0.0,,2001-12-13 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00790,RHESUS MACAQUE
m00791,/study/mGAP/participant.view?participantId=m00791,0.0,1979-08-17 00:00:00.000,2001-12-12 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00791,RHESUS MACAQUE
m00792,/study/mGAP/participant.view?participantId=m00792,0.0008676071797520662,1990-07-01 00:00:00.000,2001-07-09 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00792,RHESUS MACAQUE
m00793,/study/mGAP/participant.view?participantId=m00793,0.0009967394111570248,1988-03-01 00:00:00.000,2008-01-23 09:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00793,RHESUS MACAQUE
m00794,/study/mGAP/participant.view?participantId=m00794,0.001848205061983471,1985-06-14 07:00:00.000,2008-04-27 07:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00794,RHESUS MACAQUE
m00795,/study/mGAP/participant.view?participantId=m00795,0.0,,2008-10-10 19:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00795,RHESUS MACAQUE
m00796,/study/mGAP/participant.view?participantId=m00796,0.002323707601584022,1995-05-15 00:00:00.000,2011-09-02 15:45:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00796,RHESUS MACAQUE
m00797,/study/mGAP/participant.view?participantId=m00797,0.0016948185019585054,2003-04-01 00:00:00.000,2012-04-24 13:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00797,RHESUS MACAQUE
m00798,/study/mGAP/participant.view?participantId=m00798,0.0022840263429752066,1990-06-26 07:30:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00798,RHESUS MACAQUE
m00799,/study/mGAP/participant.view?participantId=m00799,0.001275180785123967,1992-02-15 00:00:00.000,2011-04-28 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00799,RHESUS MACAQUE
m00800,/study/mGAP/participant.view?participantId=m00800,0.0031150628712551653,1999-04-01 00:00:00.000,2008-09-30 09:15:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00800,RHESUS MACAQUE
m00801,/study/mGAP/participant.view?participantId=m00801,0.002188228050210916,2003-04-15 00:00:00.000,2014-08-07 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00801,RHESUS MACAQUE
m00802,/study/mGAP/participant.view?participantId=m00802,0.002340773905604339,1992-02-15 00:00:00.000,2004-08-10 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00802,RHESUS MACAQUE
m00803,/study/mGAP/participant.view?participantId=m00803,0.0006026170798898072,1993-07-12 07:30:00.000,2008-10-22 09:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00803,RHESUS MACAQUE
m00804,/study/mGAP/participant.view?participantId=m00804,0.0006026170798898072,1985-07-13 00:00:00.000,2010-03-26 09:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00804,RHESUS MACAQUE
m00806,/study/mGAP/participant.view?participantId=m00806,0.0,1997-03-15 00:00:00.000,2012-06-13 12:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00806,RHESUS MACAQUE
m00807,/study/mGAP/participant.view?participantId=m00807,0.00514829651383329,2001-03-16 00:00:00.000,2012-08-30 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00807,RHESUS MACAQUE
m00808,/study/mGAP/participant.view?participantId=m00808,0.002874179976702393,2000-04-01 00:00:00.000,2011-12-20 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00808,RHESUS MACAQUE
m00809,/study/mGAP/participant.view?participantId=m00809,0.0,1993-04-30 00:00:00.000,2011-12-13 11:45:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00809,RHESUS MACAQUE
m00810,/study/mGAP/participant.view?participantId=m00810,0.00016343298037190082,2000-06-15 00:00:00.000,2008-11-06 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00810,RHESUS MACAQUE
m00811,/study/mGAP/participant.view?participantId=m00811,0.0003940382608040634,2013-05-27 07:00:00.000,2017-06-14 14:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00811,RHESUS MACAQUE
m00812,/study/mGAP/participant.view?participantId=m00812,0.003242093341081267,1992-05-13 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00812,RHESUS MACAQUE
m00813,/study/mGAP/participant.view?participantId=m00813,0.0,1997-03-15 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00813,RHESUS MACAQUE
m00814,/study/mGAP/participant.view?participantId=m00814,0.0017418951819579702,2003-05-15 00:00:00.000,2019-08-15 14:00:00.000,m,Hybrid (China / India),urn:lsid:labkey.com:Study.Data-5:1000.m00814,RHESUS MACAQUE
m00815,/study/mGAP/participant.view?participantId=m00815,0.0,1997-03-15 00:00:00.000,2016-03-28 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00815,RHESUS MACAQUE
m00816,/study/mGAP/participant.view?participantId=m00816,0.0009723589768422865,2008-05-15 00:00:00.000,2014-11-03 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00816,RHESUS MACAQUE
m00817,/study/mGAP/participant.view?participantId=m00817,0.0,,2000-04-19 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00817,RHESUS MACAQUE
m00818,/study/mGAP/participant.view?participantId=m00818,0.0,1992-07-21 00:00:00.000,2006-10-10 09:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00818,RHESUS MACAQUE
m00819,/study/mGAP/participant.view?participantId=m00819,0.0,1997-03-15 00:00:00.000,2018-03-22 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00819,RHESUS MACAQUE
m00820,/study/mGAP/participant.view?participantId=m00820,0.0009767779305618327,2006-01-06 00:00:00.000,2012-03-05 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00820,RHESUS MACAQUE
m00821,/study/mGAP/participant.view?participantId=m00821,0.00046541408402203855,1985-02-03 07:30:00.000,2008-03-24 17:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00821,RHESUS MACAQUE
m00822,/study/mGAP/participant.view?participantId=m00822,0.0,2005-03-12 00:00:00.000,2015-08-04 15:00:00.000,m,Hybrid (China / India),urn:lsid:labkey.com:Study.Data-5:1000.m00822,RHESUS MACAQUE
m00823,/study/mGAP/participant.view?participantId=m00823,0.0,2007-03-30 00:00:00.000,,m,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m00823,RHESUS MACAQUE
m00824,/study/mGAP/participant.view?participantId=m00824,0.0,1995-03-01 00:00:00.000,2008-09-02 11:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00824,RHESUS MACAQUE
m00825,/study/mGAP/participant.view?participantId=m00825,0.0,1995-03-01 00:00:00.000,2008-08-26 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00825,RHESUS MACAQUE
m00826,/study/mGAP/participant.view?participantId=m00826,0.003345999179135997,2006-04-23 00:00:00.000,2012-03-02 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00826,RHESUS MACAQUE
m00827,/study/mGAP/participant.view?participantId=m00827,0.0015428611398071626,1999-03-15 00:00:00.000,2008-08-27 09:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00827,RHESUS MACAQUE
m00828,/study/mGAP/participant.view?participantId=m00828,0.0,2000-01-01 00:00:00.000,2009-03-02 14:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00828,RHESUS MACAQUE
m00829,/study/mGAP/participant.view?participantId=m00829,0.0,2000-01-01 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00829,RHESUS MACAQUE
m00830,/study/mGAP/participant.view?participantId=m00830,0.0009152751323605371,2009-03-02 00:00:00.000,2015-02-24 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00830,RHESUS MACAQUE
m00831,/study/mGAP/participant.view?participantId=m00831,0.00186905453684573,2000-04-01 00:00:00.000,2014-03-19 09:10:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00831,RHESUS MACAQUE
m00832,/study/mGAP/participant.view?participantId=m00832,0.0,1987-01-01 00:00:00.000,2010-10-07 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00832,RHESUS MACAQUE
m00833,/study/mGAP/participant.view?participantId=m00833,0.0020234079071969695,1999-04-18 00:00:00.000,2014-06-06 13:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00833,RHESUS MACAQUE
m00878,/study/mGAP/participant.view?participantId=m00878,0.0010555887353650138,2010-01-12 08:00:00.000,2010-01-12 08:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00878,RHESUS MACAQUE
m00879,/study/mGAP/participant.view?participantId=m00879,0.00010475179709022038,2012-02-19 07:00:00.000,2012-02-19 09:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00879,RHESUS MACAQUE
m00880,/study/mGAP/participant.view?participantId=m00880,0.000138884405130854,2013-05-07 07:00:00.000,2015-06-09 14:15:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00880,RHESUS MACAQUE
m00881,/study/mGAP/participant.view?participantId=m00881,0.00036846338816632496,2013-01-26 07:00:00.000,2014-02-21 14:30:00.000,m,Hybrid (China / India),urn:lsid:labkey.com:Study.Data-5:1000.m00881,RHESUS MACAQUE
m00882,/study/mGAP/participant.view?participantId=m00882,6.994662534435262e-05,2014-05-27 07:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00882,RHESUS MACAQUE
m00883,/study/mGAP/participant.view?participantId=m00883,0.00012924520108982223,2014-05-07 07:00:00.000,2018-03-02 11:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00883,RHESUS MACAQUE
m00884,/study/mGAP/participant.view?participantId=m00884,0.00010222968319559229,2018-02-22 09:05:00.000,2018-02-22 11:15:00.000,f,INDIA,urn:lsid:labkey.com:Study.Data-5:1000.m00884,RHESUS MACAQUE
m00885,/study/mGAP/participant.view?participantId=m00885,0.0010744205191115703,1995-04-01 00:00:00.000,2012-04-27 12:50:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00885,RHESUS MACAQUE
m00886,/study/mGAP/participant.view?participantId=m00886,0.0010461728434917356,2005-05-15 00:00:00.000,2014-01-07 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00886,RHESUS MACAQUE
m00887,/study/mGAP/participant.view?participantId=m00887,0.0,1994-06-01 00:00:00.000,2017-05-23 14:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00887,RHESUS MACAQUE
m00888,/study/mGAP/participant.view?participantId=m00888,5.380509641873278e-06,1967-08-05 00:00:00.000,1999-04-29 00:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00888,RHESUS MACAQUE
m00889,/study/mGAP/participant.view?participantId=m00889,0.000227326532369146,1990-06-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00889,RHESUS MACAQUE
m00890,/study/mGAP/participant.view?participantId=m00890,0.0014534101670110192,2005-04-01 00:00:00.000,2014-06-03 09:20:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00890,RHESUS MACAQUE
m00891,/study/mGAP/participant.view?participantId=m00891,0.0009815226573261018,2004-06-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00891,RHESUS MACAQUE
m00892,/study/mGAP/participant.view?participantId=m00892,0.0003497331267217631,1989-04-01 00:00:00.000,2007-04-05 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00892,RHESUS MACAQUE
m00893,/study/mGAP/participant.view?participantId=m00893,0.00130477358815427,1993-05-23 00:00:00.000,2007-01-18 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00893,RHESUS MACAQUE
m00894,/study/mGAP/participant.view?participantId=m00894,4.1530808798209366e-05,1994-05-01 00:00:00.000,2013-11-01 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00894,RHESUS MACAQUE
m00895,/study/mGAP/participant.view?participantId=m00895,0.0007304041838842975,1993-04-01 00:00:00.000,2010-04-09 11:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00895,RHESUS MACAQUE
m00896,/study/mGAP/participant.view?participantId=m00896,0.0008884724178261665,2006-04-06 00:00:00.000,2011-06-01 09:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00896,RHESUS MACAQUE
m00897,/study/mGAP/participant.view?participantId=m00897,0.00041564436983471077,1993-05-01 00:00:00.000,2004-07-22 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00897,RHESUS MACAQUE
m00898,/study/mGAP/participant.view?participantId=m00898,0.0014451712616219009,2005-04-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00898,RHESUS MACAQUE
m00899,/study/mGAP/participant.view?participantId=m00899,0.0009187220213498623,1993-02-15 00:00:00.000,2007-08-22 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00899,RHESUS MACAQUE
m00900,/study/mGAP/participant.view?participantId=m00900,0.0,1999-01-01 00:00:00.000,2009-07-27 11:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00900,RHESUS MACAQUE
m00901,/study/mGAP/participant.view?participantId=m00901,0.0013380654915633608,2003-11-01 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00901,RHESUS MACAQUE
m00902,/study/mGAP/participant.view?participantId=m00902,0.00040891873278236916,1979-03-22 00:00:00.000,2000-05-15 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00902,RHESUS MACAQUE
m00903,/study/mGAP/participant.view?participantId=m00903,0.0,1992-05-05 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00903,RHESUS MACAQUE
m00904,/study/mGAP/participant.view?participantId=m00904,0.0020849474862258952,2000-04-01 00:00:00.000,2012-05-16 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00904,RHESUS MACAQUE
m00905,/study/mGAP/participant.view?participantId=m00905,0.0012775347580922865,1997-09-27 07:00:00.000,2016-12-30 13:15:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00905,RHESUS MACAQUE
m00906,/study/mGAP/participant.view?participantId=m00906,0.0001721763085399449,1993-04-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00906,RHESUS MACAQUE
m00907,/study/mGAP/participant.view?participantId=m00907,0.002592396801825069,1998-04-25 00:00:00.000,2012-04-17 11:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00907,RHESUS MACAQUE
m00908,/study/mGAP/participant.view?participantId=m00908,0.0,2000-05-11 00:00:00.000,2013-01-03 10:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00908,RHESUS MACAQUE
m00909,/study/mGAP/participant.view?participantId=m00909,0.0015334452479338844,1982-08-01 00:00:00.000,2010-12-02 10:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00909,RHESUS MACAQUE
m00910,/study/mGAP/participant.view?participantId=m00910,0.0024773884082300275,1998-06-20 00:00:00.000,2008-05-06 11:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00910,RHESUS MACAQUE
m00911,/study/mGAP/participant.view?participantId=m00911,0.0010007747933884297,1993-04-01 00:00:00.000,2013-11-18 13:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00911,RHESUS MACAQUE
m00912,/study/mGAP/participant.view?participantId=m00912,0.0032780754993112947,1992-07-01 00:00:00.000,2013-05-09 15:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00912,RHESUS MACAQUE
m00913,/study/mGAP/participant.view?participantId=m00913,0.0009156954846763085,1993-05-15 00:00:00.000,2009-01-26 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00913,RHESUS MACAQUE
m00914,/study/mGAP/participant.view?participantId=m00914,0.0010411286157024793,1993-04-01 00:00:00.000,2007-01-04 12:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00914,RHESUS MACAQUE
m00915,/study/mGAP/participant.view?participantId=m00915,0.0007855544077134986,1995-05-01 00:00:00.000,2009-01-30 09:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00915,RHESUS MACAQUE
m00916,/study/mGAP/participant.view?participantId=m00916,0.0,2000-01-01 00:00:00.000,2012-06-04 09:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00916,RHESUS MACAQUE
m00917,/study/mGAP/participant.view?participantId=m00917,0.0012674252848979856,2005-03-28 00:00:00.000,2014-01-02 09:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00917,RHESUS MACAQUE
m00918,/study/mGAP/participant.view?participantId=m00918,0.000554318598807679,2009-02-24 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00918,RHESUS MACAQUE
m00919,/study/mGAP/participant.view?participantId=m00919,0.0027790332300275484,2000-05-01 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00919,RHESUS MACAQUE
m00920,/study/mGAP/participant.view?participantId=m00920,0.00019369834710743802,1991-04-15 00:00:00.000,2015-10-01 22:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00920,RHESUS MACAQUE
m00921,/study/mGAP/participant.view?participantId=m00921,0.0004734848484848485,1989-04-01 00:00:00.000,2007-03-22 15:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00921,RHESUS MACAQUE
m00922,/study/mGAP/participant.view?participantId=m00922,2.1522038567493114e-05,1971-04-08 00:00:00.000,1997-02-12 00:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00922,RHESUS MACAQUE
m00923,/study/mGAP/participant.view?participantId=m00923,0.003704480888429752,1997-05-01 00:00:00.000,2011-08-29 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00923,RHESUS MACAQUE
m00924,/study/mGAP/participant.view?participantId=m00924,0.0007238256701424759,1997-05-14 07:30:00.000,2010-12-30 13:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00924,RHESUS MACAQUE
m00925,/study/mGAP/participant.view?participantId=m00925,0.0005245996900826446,1986-04-01 00:00:00.000,2007-11-20 14:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00925,RHESUS MACAQUE
m00926,/study/mGAP/participant.view?participantId=m00926,0.0005380509641873278,1995-05-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00926,RHESUS MACAQUE
m00927,/study/mGAP/participant.view?participantId=m00927,0.0019208419421487604,1991-04-20 00:00:00.000,2011-10-04 11:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00927,RHESUS MACAQUE
m00928,/study/mGAP/participant.view?participantId=m00928,0.0023001678719008264,1984-03-01 00:00:00.000,2010-12-06 11:30:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00928,RHESUS MACAQUE
m00929,/study/mGAP/participant.view?participantId=m00929,0.0020022221504820935,1992-05-03 00:00:00.000,2011-10-05 11:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00929,RHESUS MACAQUE
m00930,/study/mGAP/participant.view?participantId=m00930,0.0016716570893595042,2007-04-01 00:00:00.000,2018-07-20 11:15:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00930,RHESUS MACAQUE
m00931,/study/mGAP/participant.view?participantId=m00931,0.003074877189867424,2006-03-13 00:00:00.000,2017-09-25 10:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00931,RHESUS MACAQUE
m00932,/study/mGAP/participant.view?participantId=m00932,0.00012913223140495868,1991-04-25 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00932,RHESUS MACAQUE
m00933,/study/mGAP/participant.view?participantId=m00933,0.0030346376232340787,2003-06-01 00:00:00.000,2019-07-17 15:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00933,RHESUS MACAQUE
m00934,/study/mGAP/participant.view?participantId=m00934,0.0013335256865530303,2009-04-02 00:00:00.000,2017-08-24 10:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00934,RHESUS MACAQUE
m00935,/study/mGAP/participant.view?participantId=m00935,0.001035748106060606,2000-10-23 07:30:00.000,2010-02-05 14:00:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00935,RHESUS MACAQUE
m00936,/study/mGAP/participant.view?participantId=m00936,0.0034891659234837723,2006-03-15 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00936,RHESUS MACAQUE
m00937,/study/mGAP/participant.view?participantId=m00937,0.0015737990702479338,2004-03-15 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00937,RHESUS MACAQUE
m00938,/study/mGAP/participant.view?participantId=m00938,0.001988098312672176,1999-04-01 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00938,RHESUS MACAQUE
m00939,/study/mGAP/participant.view?participantId=m00939,0.0012045615960743802,2007-04-15 00:00:00.000,,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00939,RHESUS MACAQUE
m00940,/study/mGAP/participant.view?participantId=m00940,0.0008028735263967197,2006-01-01 00:00:00.000,2019-07-11 10:00:00.000,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00940,RHESUS MACAQUE
m00941,/study/mGAP/participant.view?participantId=m00941,0.003101275315297865,2002-03-15 00:00:00.000,,m,India,urn:lsid:labkey.com:Study.Data-5:1000.m00941,RHESUS MACAQUE
m00942,/study/mGAP/participant.view?participantId=m00942,0.001428809047730501,2008-05-15 00:00:00.000,2016-12-14 12:30:00.000,f,India,urn:lsid:labkey.com:Study.Data-5:1000.m00942,RHESUS MACAQUE
